"name","primaryColor","sessionId","rating"
"Mayor Mare","#d8c7a0","e464b214-b8a1-4611-8126-54215de8662a","SOMEWHAT_NICE"
"Discord","#68413d","e464b214-b8a1-4611-8126-54215de8662a","NEITHER_NICE_NOR_MEAN"
"Storm King","#706d86","e464b214-b8a1-4611-8126-54215de8662a","VERY_MEAN"
"Pinkie Pie","#f9b8d2","e464b214-b8a1-4611-8126-54215de8662a","VERY_NICE"
"Apple Bloom","#f3f49b","e464b214-b8a1-4611-8126-54215de8662a","SOMEWHAT_NICE"
"Filthy Rich","#d4bb80","e464b214-b8a1-4611-8126-54215de8662a","VERY_NICE"
"Fluttershy","#fdf6af","e464b214-b8a1-4611-8126-54215de8662a","VERY_NICE"
"Rarity","#edeef9","e464b214-b8a1-4611-8126-54215de8662a","SOMEWHAT_MEAN"
"Princess Luna","#6265bb","e464b214-b8a1-4611-8126-54215de8662a","VERY_NICE"
"Rainbow Dash","#b3e8fe","e464b214-b8a1-4611-8126-54215de8662a","NEITHER_NICE_NOR_MEAN"
"Big McIntosh","#d9385a","e464b214-b8a1-4611-8126-54215de8662a","VERY_NICE"
"Pony of Shadows","#424242","e464b214-b8a1-4611-8126-54215de8662a","VERY_MEAN"
"Nightmare Moon","#000406","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Sweetie Belle","#ede8ee","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_NICE"
"Mayor Mare","#d8c7a0","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Mrs. Cake","#90eeff","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Diamond Tiara","#fbc3ff","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_NICE"
"Chimera","#dc7c30","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_MEAN"
"Flim Flam Brothers","#efefa6","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Parasprites","#428ec2","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Flutterbat","#babea3","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_NICE"
"Daybreaker","#fff4e3","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Discord","#68413d","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_NICE"
"King Sombra","#4e4e4e","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Starlight Glimmer","#edbcf3","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Filthy Rich","#d4bb80","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Nurse Redheart","#ffffff","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Fluttershy","#fdf6af","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Spot (Diamond Dogs)","#b7a384","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Windigos","#6da8bd","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Changelings","#2b2b2b","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_MEAN"
"Vampire Fruit Bat","#5e5957","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_MEAN"
"Spoiled Rich","#dd9ca4","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Silver Spoon","#a2b4c2","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_NICE"
"Capper Dapperpaws","#d1873d","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_NICE"
"Storm King","#706d86","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Big McIntosh","#d9385a","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Gilda","#af9246","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Gladmane","#7f74c1","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_MEAN"
"Rarity","#edeef9","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Princess Celestia","#fcf7f9","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Fido (Diamond Dogs)","#98acba","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_MEAN"
"Rainbow Dash","#b3e8fe","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Maud Pie","#b8b7be","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Silverstream","#f9d8fa","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Yona","#d1b982","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Apple Bloom","#f3f49b","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Spike","#c391c6","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Princess Luna","#6265bb","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Grubber","#465162","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Twilight Sparkle","#cc93dd","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Babs Seed","#e0a145","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"The Hydra","#b5883f","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_MEAN"
"Cherilee","#b26693","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Queen Chrysalis","#313131","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Mr. Cake","#f0e93d","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_NICE"
"Applejack","#faba62","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Tirek","#a12e45","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Daring Do","#d9bf61","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Scootaloo","#f9b864","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Garble","#981926","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Princess Cadance","#f9c3e4","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Smolder","#e29c25","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Queen Novo","#f8ebf5","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Granny Smith","#d2f391","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Thorax","#292929","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Shining Armor","#f0f0f0","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Sunset Shimmer","#fecf69","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Pinkie Pie","#f9b8d2","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Cockatrice","#378f90","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Tantabus","#000031","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Timberwolves","#3d2e21","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Braeburn","#f4eb88","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_NICE"
"Pony of Shadows","#424242","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Rover (Diamond Dogs)","#939393","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_MEAN"
"Trixie Lulamoon","#70ade0","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Cozy Glow","#fbd8d3","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Wind Rider","#a9d6e7","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Shadowbolts","#32323c","9638debb-01fe-46d3-9ecc-c1aaf324b515","SOMEWHAT_NICE"
"Tempest Shadow","#52284c","9638debb-01fe-46d3-9ecc-c1aaf324b515","NEITHER_NICE_NOR_MEAN"
"Grogar","#2286d8","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Mane-iac","#7763a5","9638debb-01fe-46d3-9ecc-c1aaf324b515","VERY_MEAN"
"Sunset Shimmer","#fecf69","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Thorax","#292929","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_NICE"
"Discord","#68413d","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","NEITHER_NICE_NOR_MEAN"
"Pinkie Pie","#f9b8d2","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Cherilee","#b26693","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_NICE"
"Rainbow Dash","#b3e8fe","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","NEITHER_NICE_NOR_MEAN"
"Filthy Rich","#d4bb80","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Mrs. Cake","#90eeff","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Tempest Shadow","#52284c","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Mr. Cake","#f0e93d","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Vampire Fruit Bat","#5e5957","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","NEITHER_NICE_NOR_MEAN"
"Windigos","#6da8bd","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Shadowbolts","#32323c","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Gladmane","#7f74c1","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Apple Bloom","#f3f49b","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Applejack","#faba62","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_NICE"
"Storm King","#706d86","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Princess Luna","#6265bb","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Daybreaker","#fff4e3","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Fido (Diamond Dogs)","#98acba","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Tirek","#a12e45","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Fluttershy","#fdf6af","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Nightmare Moon","#000406","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Grubber","#465162","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","NEITHER_NICE_NOR_MEAN"
"Cozy Glow","#fbd8d3","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Flutterbat","#babea3","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","NEITHER_NICE_NOR_MEAN"
"Diamond Tiara","#fbc3ff","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Maud Pie","#b8b7be","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_NICE"
"Smolder","#e29c25","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Yona","#d1b982","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Rarity","#edeef9","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Cockatrice","#378f90","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","NEITHER_NICE_NOR_MEAN"
"Wind Rider","#a9d6e7","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Timberwolves","#3d2e21","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Shining Armor","#f0f0f0","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Flim Flam Brothers","#efefa6","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Starlight Glimmer","#edbcf3","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","NEITHER_NICE_NOR_MEAN"
"Spike","#c391c6","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Grogar","#2286d8","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Rover (Diamond Dogs)","#939393","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Granny Smith","#d2f391","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Garble","#981926","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"The Hydra","#b5883f","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Twilight Sparkle","#cc93dd","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Tantabus","#000031","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Silver Spoon","#a2b4c2","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Changelings","#2b2b2b","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","NEITHER_NICE_NOR_MEAN"
"Sweetie Belle","#ede8ee","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Queen Chrysalis","#313131","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Braeburn","#f4eb88","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Capper Dapperpaws","#d1873d","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_NICE"
"Gilda","#af9246","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Chimera","#dc7c30","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Daring Do","#d9bf61","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Nurse Redheart","#ffffff","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_NICE"
"Parasprites","#428ec2","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","NEITHER_NICE_NOR_MEAN"
"Scootaloo","#f9b864","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_NICE"
"Spoiled Rich","#dd9ca4","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Princess Cadance","#f9c3e4","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Mane-iac","#7763a5","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Big McIntosh","#d9385a","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Babs Seed","#e0a145","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Princess Celestia","#fcf7f9","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_NICE"
"Queen Novo","#f8ebf5","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Trixie Lulamoon","#70ade0","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SOMEWHAT_MEAN"
"Mayor Mare","#d8c7a0","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","NEITHER_NICE_NOR_MEAN"
"King Sombra","#4e4e4e","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","VERY_MEAN"
"Silverstream","#f9d8fa","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Spot (Diamond Dogs)","#b7a384","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Pony of Shadows","#424242","39a66a7b-4d4a-4b2b-9477-0ed6e34a290c","SKIPPED"
"Rainbow Dash","#b3e8fe","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_MEAN"
"Cozy Glow","#fbd8d3","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Daybreaker","#fff4e3","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Scootaloo","#f9b864","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Storm King","#706d86","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"The Hydra","#b5883f","d04ac82e-0d16-4195-86fb-82e7ec939c94","NEITHER_NICE_NOR_MEAN"
"Filthy Rich","#d4bb80","d04ac82e-0d16-4195-86fb-82e7ec939c94","NEITHER_NICE_NOR_MEAN"
"Starlight Glimmer","#edbcf3","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Pony of Shadows","#424242","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Tempest Shadow","#52284c","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Trixie Lulamoon","#70ade0","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_MEAN"
"Wind Rider","#a9d6e7","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_MEAN"
"Grogar","#2286d8","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Timberwolves","#3d2e21","d04ac82e-0d16-4195-86fb-82e7ec939c94","NEITHER_NICE_NOR_MEAN"
"Nightmare Moon","#000406","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Daring Do","#d9bf61","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Windigos","#6da8bd","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Babs Seed","#e0a145","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_MEAN"
"Apple Bloom","#f3f49b","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Applejack","#faba62","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Pinkie Pie","#f9b8d2","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Maud Pie","#b8b7be","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Sunset Shimmer","#fecf69","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_MEAN"
"Silverstream","#f9d8fa","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Nurse Redheart","#ffffff","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Shadowbolts","#32323c","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Gilda","#af9246","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Changelings","#2b2b2b","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_MEAN"
"Mr. Cake","#f0e93d","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Garble","#981926","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Parasprites","#428ec2","d04ac82e-0d16-4195-86fb-82e7ec939c94","NEITHER_NICE_NOR_MEAN"
"Princess Celestia","#fcf7f9","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Queen Novo","#f8ebf5","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Tirek","#a12e45","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Sweetie Belle","#ede8ee","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Big McIntosh","#d9385a","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Mane-iac","#7763a5","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Vampire Fruit Bat","#5e5957","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Gladmane","#7f74c1","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_MEAN"
"Flutterbat","#babea3","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Twilight Sparkle","#cc93dd","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Cherilee","#b26693","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Yona","#d1b982","d04ac82e-0d16-4195-86fb-82e7ec939c94","NEITHER_NICE_NOR_MEAN"
"Grubber","#465162","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Cockatrice","#378f90","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_MEAN"
"Silver Spoon","#a2b4c2","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Princess Cadance","#f9c3e4","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Tantabus","#000031","d04ac82e-0d16-4195-86fb-82e7ec939c94","NEITHER_NICE_NOR_MEAN"
"Princess Luna","#6265bb","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Mrs. Cake","#90eeff","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Thorax","#292929","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Spot (Diamond Dogs)","#b7a384","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Diamond Tiara","#fbc3ff","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Fido (Diamond Dogs)","#98acba","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Discord","#68413d","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Spike","#c391c6","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Capper Dapperpaws","#d1873d","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_MEAN"
"Braeburn","#f4eb88","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Mayor Mare","#d8c7a0","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Spoiled Rich","#dd9ca4","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Smolder","#e29c25","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Shining Armor","#f0f0f0","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Flim Flam Brothers","#efefa6","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Queen Chrysalis","#313131","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Granny Smith","#d2f391","d04ac82e-0d16-4195-86fb-82e7ec939c94","SOMEWHAT_NICE"
"Rarity","#edeef9","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"Chimera","#dc7c30","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Fluttershy","#fdf6af","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_NICE"
"King Sombra","#4e4e4e","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Rover (Diamond Dogs)","#939393","d04ac82e-0d16-4195-86fb-82e7ec939c94","VERY_MEAN"
"Mr. Cake","#f0e93d","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_NICE"
"Twilight Sparkle","#cc93dd","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_NICE"
"Tantabus","#000031","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","NEITHER_NICE_NOR_MEAN"
"Nurse Redheart","#ffffff","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_NICE"
"Rainbow Dash","#b3e8fe","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_NICE"
"Daybreaker","#fff4e3","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_MEAN"
"Windigos","#6da8bd","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","NEITHER_NICE_NOR_MEAN"
"Wind Rider","#a9d6e7","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_MEAN"
"Capper Dapperpaws","#d1873d","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_NICE"
"Babs Seed","#e0a145","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_MEAN"
"Daring Do","#d9bf61","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_NICE"
"Timberwolves","#3d2e21","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","NEITHER_NICE_NOR_MEAN"
"Grogar","#2286d8","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SKIPPED"
"Princess Cadance","#f9c3e4","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_NICE"
"Queen Novo","#f8ebf5","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_NICE"
"Tirek","#a12e45","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_MEAN"
"Cherilee","#b26693","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_NICE"
"Tempest Shadow","#52284c","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_MEAN"
"Spoiled Rich","#dd9ca4","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_MEAN"
"Flim Flam Brothers","#efefa6","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","NEITHER_NICE_NOR_MEAN"
"King Sombra","#4e4e4e","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_MEAN"
"Thorax","#292929","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_NICE"
"Parasprites","#428ec2","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","NEITHER_NICE_NOR_MEAN"
"Fido (Diamond Dogs)","#98acba","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_MEAN"
"Filthy Rich","#d4bb80","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_MEAN"
"Sunset Shimmer","#fecf69","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_MEAN"
"Pinkie Pie","#f9b8d2","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_NICE"
"Spot (Diamond Dogs)","#b7a384","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_MEAN"
"Spike","#c391c6","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","VERY_NICE"
"Gilda","#af9246","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_MEAN"
"Smolder","#e29c25","6da66bd2-cc5d-4bc6-bac5-50d0f25f259f","SOMEWHAT_NICE"
